dist_code,month,fuel_type_petrol,fuel_type_diesel,fuel_type_electric,fuel_type_others,vehicleClass_MotorCycle,vehicleClass_MotorCar,vehicleClass_AutoRickshaw,vehicleClass_Agriculture,vehicleClass_others,seatCapacity_1_to_3,seatCapacity_4_to_6,seatCapacity_above_6,Brand_new_vehicles,Pre-owned_vehicles,category_Non-Transport,category_Transport
D21,2019-09-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2019-10-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2019-11-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2019-12-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2020-01-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2020-02-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2020-03-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2020-04-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2020-05-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2020-06-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2020-07-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2020-08-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2020-09-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2020-10-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2020-11-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2020-12-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2021-01-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2021-02-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2021-03-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2021-04-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2021-05-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2021-06-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2021-07-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2021-08-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2021-09-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2021-10-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2021-11-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2021-12-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2022-01-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2022-02-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2022-03-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2022-04-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2022-05-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2022-06-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2022-07-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2022-08-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2022-09-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2022-10-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2022-11-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2022-12-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2023-01-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2023-02-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D21,2023-03-01,1230,615,123,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2019-04-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2019-05-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2019-06-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2019-07-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2019-08-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2019-09-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2019-10-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2019-11-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2019-12-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2020-01-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2020-02-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2020-03-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2020-04-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2020-05-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2020-06-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2020-07-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2020-08-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2020-09-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2020-10-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2020-11-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2020-12-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2021-01-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2021-02-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2021-03-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2021-04-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2021-05-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2021-06-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2021-07-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2021-08-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2021-09-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2021-10-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2021-11-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2021-12-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2022-01-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2022-02-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2022-03-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2022-04-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2022-05-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2022-06-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2022-07-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2022-08-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2022-09-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2022-10-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2022-11-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2022-12-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2023-01-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2023-02-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D22,2023-03-01,1104,552,110,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2019-04-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2019-05-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2019-06-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2019-07-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2019-08-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2019-09-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2019-10-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2019-11-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2019-12-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2020-01-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2020-02-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2020-03-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2020-04-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2020-05-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2020-06-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2020-07-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2020-08-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2020-09-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2020-10-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2020-11-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2020-12-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2021-01-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2021-02-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2021-03-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2021-04-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2021-05-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2021-06-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2021-07-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2021-08-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2021-09-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2021-10-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2021-11-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2021-12-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2022-01-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2022-02-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2022-03-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2022-04-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2022-05-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2022-06-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2022-07-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2022-08-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2022-09-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2022-10-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2022-11-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2022-12-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2023-01-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2023-02-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D23,2023-03-01,1768,884,176,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2019-04-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2019-05-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2019-06-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2019-07-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2019-08-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2019-09-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2019-10-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2019-11-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2019-12-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2020-01-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2020-02-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2020-03-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2020-04-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2020-05-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2020-06-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2020-07-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2020-08-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2020-09-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2020-10-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2020-11-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2020-12-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2021-01-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2021-02-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2021-03-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2021-04-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2021-05-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2021-06-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2021-07-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2021-08-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2021-09-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2021-10-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2021-11-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2021-12-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2022-01-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2022-02-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2022-03-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2022-04-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2022-05-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2022-06-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2022-07-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2022-08-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2022-09-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2022-10-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2022-11-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2022-12-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2023-01-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2023-02-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D24,2023-03-01,1578,789,157,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2019-04-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2019-05-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2019-06-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2019-07-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2019-08-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2019-09-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2019-10-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2019-11-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2019-12-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2020-01-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2020-02-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2020-03-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2020-04-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2020-05-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2020-06-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2020-07-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2020-08-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2020-09-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2020-10-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2020-11-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2020-12-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2021-01-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2021-02-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2021-03-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2021-04-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2021-05-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2021-06-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2021-07-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2021-08-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2021-09-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2021-10-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2021-11-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2021-12-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2022-01-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2022-02-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2022-03-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2022-04-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2022-05-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2022-06-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2022-07-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2022-08-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2022-09-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2022-10-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2022-11-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2022-12-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2023-01-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2023-02-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D25,2023-03-01,1773,886,177,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2019-04-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2019-05-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2019-06-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2019-07-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2019-08-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2019-09-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2019-10-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2019-11-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2019-12-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2020-01-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2020-02-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2020-03-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2020-04-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2020-05-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2020-06-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2020-07-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2020-08-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2020-09-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2020-10-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2020-11-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2020-12-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2021-01-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2021-02-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2021-03-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2021-04-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2021-05-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2021-06-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2021-07-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2021-08-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2021-09-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2021-10-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2021-11-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2021-12-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2022-01-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2022-02-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2022-03-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2022-04-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2022-05-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2022-06-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2022-07-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2022-08-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2022-09-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2022-10-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2022-11-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2022-12-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2023-01-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2023-02-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D26,2023-03-01,1655,827,165,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2019-04-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2019-05-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2019-06-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2019-07-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2019-08-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2019-09-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2019-10-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2019-11-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2019-12-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2020-01-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2020-02-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2020-03-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2020-04-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2020-05-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2020-06-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2020-07-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2020-08-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2020-09-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2020-10-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2020-11-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2020-12-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2021-01-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2021-02-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2021-03-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2021-04-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2021-05-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2021-06-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2021-07-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2021-08-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2021-09-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2021-10-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2021-11-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2021-12-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2022-01-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2022-02-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2022-03-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2022-04-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2022-05-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
D27,2022-06-01,965,482,96,50,300,150,40,20,10,100,80,20,400,100,450,50
